ID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,Category,Product,Region,Store,Latitude,Longitude,SalesPersonName,Title,Country,CustomerName,Gender,Phone,PostalCode,Foreigner
128,2015-01-01,13844,80,1,10,15,90.48007667,6,Baby Clothes,Sapporoo Gloves,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
129,2015-01-01,13844,80,1,13,10,239.2753473,9,Baby Clothes,Aino Shoes,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
130,2015-01-01,13918,37,3,50,19,347.7743903,9,Swimwear,Finnish Swimsuit,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
131,2015-01-01,13918,37,3,69,22,44.68863731,8,Sportswear,Tube Socks,East,Parkway Parade,1.30124,103.90523,Rob Carsson,Sales Representative,Singapore,Robert Bolero,Male,2967542,12580,False
132,2015-01-01,14666,65,2,5,14,72.09440565,9,Men's Clothes,O-Man Underwear,South ,Marina Square,1.29136,103.85786,Erik Presley,President,USA,Malcolm X,Female,(505) 555-5939,87110,True
133,2015-01-01,14666,65,2,7,17,600.8790005,1,Children's Clothes,Runner Shoes,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,USA,Malcolm X,Female,(505) 555-5939,87110,True
134,2015-01-01,14666,65,2,56,2,63.77014119,6,Women's Footwear,Slip-on Shoes,South ,Holland Village,1.31101,103.79627,Erik Presley,President,USA,Malcolm X,Female,(505) 555-5939,87110,True
135,2015-01-01,14687,46,2,15,22,155.2045116,7,Women's Clothes,Sumi Underwear,East,Airport Terminal 1,1.35732,103.987309,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
136,2015-01-01,14687,46,2,19,19,188.4363839,2,Sportswear,Squash Shorts,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
137,2015-01-01,14687,46,2,60,38,212.6580542,7,Sportswear,Game Over T-Shirt,East,Airport Terminal 1,1.35732,103.987309,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
138,2015-01-01,14687,46,2,72,3,37.79099134,8,Women's Clothes,Oyaki Kimono,East,Parkway Parade,1.30124,103.90523,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
139,2015-01-01,14691,67,2,16,36,356.011809,2,Sportswear,Wimbledon T-Shirt,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Singapore,Thomá Lindao,Female,(21) 555-3412,02389-890,False
140,2015-01-01,14691,67,2,34,18,153.7505954,7,Swimwear,Baywatch Swimsuit,East,Airport Terminal 1,1.35732,103.987309,Erik Presley,President,Singapore,Thomá Lindao,Female,(21) 555-3412,02389-890,False
141,2015-01-01,14691,67,2,46,13,177.0593015,6,Baby Clothes,Rodbye Troje,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Singapore,Thomá Lindao,Female,(21) 555-3412,02389-890,False
142,2015-01-01,14700,46,2,11,13,322.6171232,9,Men's Clothes,Desperado Jeans,South ,Marina Square,1.29136,103.85786,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
143,2015-01-01,14700,46,2,16,32,279.2298467,6,Sportswear,Wimbledon T-Shirt,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
144,2015-01-01,14700,46,2,69,16,28.19147491,1,Sportswear,Tube Socks,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
145,2015-01-01,14749,63,7,8,82,1929.561973,1,Women's Clothes,Tuxedo Top,West ,Jurong Point,1.34032,103.706006,Tom Lindwall,Sales Representative,Germany,George Essen,Male,0372-035188,1307,True
146,2015-01-01,14749,63,7,19,93,1078.158796,1,Sportswear,Squash Shorts,West ,Jurong Point,1.34032,103.706006,Tom Lindwall,Sales Representative,Germany,George Essen,Male,0372-035188,1307,True
147,2015-01-01,14749,63,7,42,11,192.1718225,9,Women's Footwear,Walking Shoes,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,George Essen,Male,0372-035188,1307,True
148,2015-01-01,15047,48,1,53,4,275.8278233,8,Women's Clothes,Jack Flash Dress,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
149,2015-01-01,15177,46,9,32,57,1164.849025,9,Swimwear,Riviera Swimsuit,South ,Marina Square,1.29136,103.85786,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
150,2015-01-01,15177,46,9,46,23,291.7726617,7,Baby Clothes,Rodbye Troje,East,Airport Terminal 1,1.35732,103.987309,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
151,2015-01-01,15177,46,9,52,23,1742.544019,8,Women's Footwear,Winter Boots,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
152,2015-01-01,15418,82,1,20,45,4302.57233,7,Sportswear,Tennis Suit,East,Airport Terminal 1,1.35732,103.987309,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
153,2015-01-01,15418,82,1,28,40,2008.486186,1,Children's Clothes,RDL Suit,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
154,2015-01-01,15418,82,1,56,80,3320.106302,2,Women's Footwear,Slip-on Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
155,2015-01-01,15418,82,1,65,45,537.6382555,8,Women's Clothes,Stretch Pants,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
156,2015-01-01,15418,82,1,75,57,456.2756662,1,Men's Clothes,Bow tie,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
157,2015-01-01,15459,23,6,14,33,620.3022712,6,Children's Clothes,Kool Sunglasses,South ,Holland Village,1.31101,103.79627,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
158,2015-01-01,15459,23,6,19,38,282.9190793,1,Sportswear,Squash Shorts,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
159,2015-01-01,15459,23,6,24,20,71.82465791,8,Men's Clothes,Samba Soccer Socks,East,Parkway Parade,1.30124,103.90523,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
160,2015-01-01,15459,23,6,51,22,1959.954769,1,Men's Footwear,Summit Hiking Boots,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
161,2015-01-01,15459,23,6,56,43,1502.79958,1,Women's Footwear,Slip-on Shoes,West ,Jurong Point,1.34032,103.706006,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
162,2015-01-01,15508,33,3,29,9,1305.013527,9,Men's Footwear,Davenport Shoes,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Antonio Palmer Amer,Male,(2) 283-2951,1081,False
163,2015-01-01,15508,33,3,72,3,46.8751662,9,Women's Clothes,Oyaki Kimono,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,Singapore,Antonio Palmer Amer,Male,(2) 283-2951,1081,False
164,2015-01-01,15518,5,2,44,18,1339.783969,2,Women's Clothes,Okkaba Skin Jackets,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
165,2015-01-01,15518,5,2,59,17,134.2419235,1,Sportswear,Rasta WCT,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
166,2015-01-01,15518,5,2,63,9,174.3145521,8,Women's Clothes,Serve-Shirt,East,Parkway Parade,1.30124,103.90523,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
167,2015-01-01,15518,5,2,73,28,27.60579332,1,Baby Clothes,Mehmet-Napp,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
168,2015-01-01,15536,46,2,11,14,318.6265126,7,Men's Clothes,Desperado Jeans,East,Airport Terminal 1,1.35732,103.987309,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
169,2015-01-01,15536,46,2,16,36,288.0873395,2,Sportswear,Wimbledon T-Shirt,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
170,2015-01-01,15536,46,2,69,18,29.08574101,1,Sportswear,Tube Socks,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Singapore,Tony Montana,Female,(9) 331-6954,3508,False
171,2015-01-01,15557,48,1,1,22,450.0951207,1,Men's Clothes,Lenin Jeansshorts,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
172,2015-01-01,16334,17,7,2,48,1104.06351,2,Sportswear,Mr2 Trousers,West ,Bukit Panjang Plaza,1.37974,103.7644,Tom Lindwall,Sales Representative,Germany,Lars von Holstein,Male,0241-039123,52066,True
173,2015-01-01,16334,17,7,5,63,443.7003485,9,Men's Clothes,O-Man Underwear,South ,Marina Square,1.29136,103.85786,Tom Lindwall,Sales Representative,Germany,Lars von Holstein,Male,0241-039123,52066,True
174,2015-01-01,16334,17,7,32,6,133.3892914,1,Swimwear,Riviera Swimsuit,West ,Jurong Point,1.34032,103.706006,Tom Lindwall,Sales Representative,Germany,Lars von Holstein,Male,0241-039123,52066,True
175,2015-01-01,16350,85,5,71,25,747.1582974,1,Men's Clothes,Atles Lussekofta,West ,Jurong Point,1.34032,103.706006,Ingrid Hendrix,Sales Representative,France,Henry Renault,Female,26.47.15.10,51100,True
176,2015-01-01,16350,85,5,72,9,103.4659633,8,Women's Clothes,Oyaki Kimono,East,Parkway Parade,1.30124,103.90523,Ingrid Hendrix,Sales Representative,France,Henry Renault,Female,26.47.15.10,51100,True
177,2015-01-01,16354,5,2,44,16,1607.381252,9,Women's Clothes,Okkaba Skin Jackets,South ,Marina Square,1.29136,103.85786,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
178,2015-01-01,16354,5,2,59,15,159.8700637,6,Sportswear,Rasta WCT,South ,Holland Village,1.31101,103.79627,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
179,2015-01-01,16354,5,2,63,8,209.1306878,2,Women's Clothes,Serve-Shirt,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
180,2015-01-01,16354,5,2,73,25,33.26739949,8,Baby Clothes,Mehmet-Napp,East,Parkway Parade,1.30124,103.90523,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
181,2015-01-01,16369,80,1,18,13,436.9225533,8,Baby Clothes,Deuce Shirt,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
182,2015-01-01,16369,80,1,24,11,55.49606291,2,Men's Clothes,Samba Soccer Socks,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
183,2015-01-01,16369,80,1,63,5,129.2575852,6,Women's Clothes,Serve-Shirt,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
184,2015-01-01,16369,80,1,75,6,55.97479471,2,Men's Clothes,Bow tie,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Singapore,Peloto Gomez,Female,(5) 555-2933,5033,False
185,2015-01-01,16674,82,1,62,3,95.32364744,1,Sportswear,Lace Shoes,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
186,2015-01-01,16674,82,1,70,6,195.181889,8,Men's Clothes,US-Master Jeans,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,USA,Mark Stark,Male,(206) 555-8257,98034,True
187,2015-01-01,16727,5,9,19,26,207.2711282,8,Sportswear,Squash Shorts,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
188,2015-01-01,16727,5,9,47,21,478.1501572,1,Men's Footwear,Lundenhagen Boots,West ,Jurong Point,1.34032,103.706006,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
189,2015-01-01,16727,5,9,49,15,302.3752895,8,Sportswear,Finnish Sport Blades,East,Parkway Parade,1.30124,103.90523,Helen Brolin,Sales Representative,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
190,2015-01-01,16794,66,6,49,31,717.3399771,9,Sportswear,Finnish Sport Blades,South ,Marina Square,1.29136,103.85786,Lennart Skoglund,Sales Representative,Italy,Anna Bella,Female,0522-556721,42100,True
191,2015-01-01,16870,48,1,12,21,214.5731882,9,Swimwear,Tank Swimsuit,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
192,2015-01-01,16870,48,1,18,11,319.0133282,9,Baby Clothes,Deuce Shirt,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
193,2015-01-01,16870,48,1,56,5,189.5180776,8,Women's Footwear,Slip-on Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,USA,Andrea Pamelsson,Male,(503) 555-9573,97219,True
194,2015-01-01,16934,22,4,3,33,803.0315529,9,Women's Clothes,Chantell Shirt,South ,Marina Square,1.29136,103.85786,Joan Callins,Sales Coordinator,Spain,Filemón,Male,(91) 555 94 44,28023,True
195,2015-01-02,10338,1,8,17,20,524.8,1,Men's Footwear,TieBreak Tennis shoes,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
196,2015-01-02,10338,1,8,30,15,381.0,8,Baby Clothes,Baby Dark Lounge Suit,East,Parkway Parade,1.30124,103.90523,Leif Shine,Sales Manager,Germany,Albert von Einstein,Female,030-0074321,12209,True
197,2015-01-02,10339,51,1,4,10,213.2,2,Women's Clothes,Rossi Shorts,West ,Bukit Panjang Plaza,1.37974,103.7644,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
198,2015-01-02,10339,51,1,17,70,1712.2,6,Men's Footwear,TieBreak Tennis shoes,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
199,2015-01-02,10339,51,1,62,28,857.08,8,Sportswear,Lace Shoes,East,Parkway Parade,1.30124,103.90523,Frank Roll,Sales Representative,Canada,James Belucci,Female,(514) 555-8054,H1J 1C3,True
200,2015-01-02,10343,44,8,64,50,1697.5,9,Women's Footwear,WFS Shoes,South ,Marina Square,1.29136,103.85786,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
201,2015-01-02,10343,44,8,68,4,46.2,9,Sportswear,Cap,South ,Marina Square,1.29136,103.85786,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
202,2015-01-02,10343,44,8,76,15,5862.3,6,Women's Clothes,Halter Dress,South ,Holland Village,1.31101,103.79627,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
203,2015-01-02,10344,89,2,4,35,727.3,8,Women's Clothes,Rossi Shorts,East,Parkway Parade,1.30124,103.90523,Erik Presley,President,USA,Alice Chain,Female,(206) 555-4112,98128,True
204,2015-01-02,10344,89,2,8,70,1358.0,2,Women's Clothes,Tuxedo Top,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,USA,Alice Chain,Female,(206) 555-4112,98128,True
205,2015-01-02,10362,44,8,25,50,752.0,8,Sportswear,Basket Vest,East,Parkway Parade,1.30124,103.90523,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
206,2015-01-02,10362,44,8,51,20,2195.8,2,Men's Footwear,Summit Hiking Boots,West ,Bukit Panjang Plaza,1.37974,103.7644,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
207,2015-01-02,10362,44,8,54,24,889.68,1,Sportswear,Patamonia Fleece Jacket,West ,Jurong Point,1.34032,103.706006,Leif Shine,Sales Manager,Germany,Klaus Deum,Male,069-0245984,60528,True
208,2015-01-02,10364,19,2,69,30,61.5,6,Sportswear,Tube Socks,South ,Holland Village,1.31101,103.79627,Erik Presley,President,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
209,2015-01-02,10364,19,2,71,5,148.65,9,Men's Clothes,Atles Lussekofta,South ,Marina Square,1.29136,103.85786,Erik Presley,President,UK,Greg Thatcher,Female,(171) 555-0297,WX1 6LT,True
210,2015-01-02,10365,3,2,11,24,707.52,2,Men's Clothes,Desperado Jeans,West ,Bukit Panjang Plaza,1.37974,103.7644,Erik Presley,President,Singapore,Sancho Panza,Female,(5) 555-3932,5023,False
211,2015-01-02,10366,29,4,65,5,45.6,7,Women's Clothes,Stretch Pants,East,Airport Terminal 1,1.35732,103.987309,Joan Callins,Sales Coordinator,Spain,Jusep del pep,Male,(93) 203 4560,8022,True
212,2015-01-02,10366,29,4,77,5,63.55,9,Women's Clothes,Wrap Skirt,South ,Marina Square,1.29136,103.85786,Joan Callins,Sales Coordinator,Spain,Jusep del pep,Male,(93) 203 4560,8022,True
213,2015-01-02,10368,73,3,21,5,52.65,6,Sportswear,Basket Shoes,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
214,2015-01-02,10368,73,3,28,13,617.11,1,Children's Clothes,RDL Suit,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
215,2015-01-02,10368,73,3,57,25,451.25,2,Women's Footwear,Lightweight Sandals,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
216,2015-01-02,10368,73,3,64,35,1131.9,2,Women's Footwear,WFS Shoes,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Singapore,Preben Elkjaer,Male,31123456,1734,False
217,2015-01-02,10369,75,1,29,20,2355.6,9,Men's Footwear,Davenport Shoes,South ,Marina Square,1.29136,103.85786,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
218,2015-01-02,10369,75,1,56,18,709.56,1,Women's Footwear,Slip-on Shoes,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Paul Smith,Female,(307) 555-4680,82520,True
219,2015-01-02,10371,41,4,36,6,46.62,6,Baby Clothes,Mehmet-Tröja,South ,Holland Village,1.31101,103.79627,Joan Callins,Sales Coordinator,France,Louise Davu,Male,61.77.61.10,31000,True
220,2015-01-02,10384,5,2,20,28,2422.28,1,Sportswear,Tennis Suit,West ,Jurong Point,1.34032,103.706006,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
221,2015-01-02,10384,5,2,60,15,79.8,9,Sportswear,Game Over T-Shirt,South ,Marina Square,1.29136,103.85786,Erik Presley,President,Sweden,Urra Gurra Aktersnurra,Male,0921-12 34 65,S-958 22,True
222,2015-01-02,10394,36,1,13,10,270.4,6,Baby Clothes,Aino Shoes,South ,Holland Village,1.31101,103.79627,Frank Roll,Sales Representative,USA,Marcellus Wallace,Male,(503) 555-6874,97827,True
223,2015-01-02,10394,36,1,62,10,266.7,1,Sportswear,Lace Shoes,West ,Jurong Point,1.34032,103.706006,Frank Roll,Sales Representative,USA,Marcellus Wallace,Male,(503) 555-6874,97827,True
224,2015-01-02,10395,35,3,46,28,325.36,2,Baby Clothes,Rodbye Troje,West ,Bukit Panjang Plaza,1.37974,103.7644,Rob Carsson,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
225,2015-01-02,10395,35,3,53,70,4645.2,6,Women's Clothes,Jack Flash Dress,South ,Holland Village,1.31101,103.79627,Rob Carsson,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
226,2015-01-02,10395,35,3,69,8,14.96,7,Sportswear,Tube Socks,East,Airport Terminal 1,1.35732,103.987309,Rob Carsson,Sales Representative,Singapore,Nicolas Balines,Male,(5) 555-1340,5022,False
227,2015-01-02,10398,71,3,35,30,163.5,1,Swimwear,LA. Shorts,West ,Jurong Point,1.34032,103.706006,Rob Carsson,Sales Representative,USA,Perry Farell,Male,(208) 555-8097,83720,True
228,2015-01-02,10398,71,3,55,120,4486.8,9,Sportswear,Feiss Fleece Trousers,South ,Marina Square,1.29136,103.85786,Rob Carsson,Sales Representative,USA,Perry Farell,Male,(208) 555-8097,83720,True
229,2015-01-02,10432,23,6,26,10,300.4,7,Sportswear,Bike Helmet,East,Airport Terminal 1,1.35732,103.987309,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
230,2015-01-02,10432,23,6,54,40,1364.8,9,Sportswear,Patamonia Fleece Jacket,South ,Marina Square,1.29136,103.85786,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
231,2015-01-02,10434,23,6,11,6,156.78,2,Men's Clothes,Desperado Jeans,West ,Bukit Panjang Plaza,1.37974,103.7644,Lennart Skoglund,Sales Representative,France,Jaques Wilneuve,Male,20.16.10.16,59000,True
